1007 19TH, OTSEGO, MICHIGAN,49078,65200,42.494459,-85.730299,1352,2.0,3.0
349 S. 16TH, OTSEGO, MICHIGAN,49078,109300,42.446964,-85.700354,2296,4.0,5.0
1866 116TH, OTSEGO, MICHIGAN,49078,43800,42.536914,-85.727904,1344,1.0,0.0
460 21ST, OTSEGO, MICHIGAN,49078,84600,42.453499,-85.737459,1400,2.0,3.0
538 EAST HAMMOND STREET, OTSEGO, MICHIGAN,49078,49700,42.454082,-85.688454,2339,2.0,0.0
347 LINCOLN STREET, OTSEGO, MICHIGAN,49078,37200,42.455962,-85.70362,975,1.0,2.0
337 LINCOLN STREET, OTSEGO, MICHIGAN,49078,28300,42.45596,-85.703233,1186,1.0,3.0
305 RIVERVIEW DR, PLAINWELL, MICHIGAN,49080,51900,42.427507,-85.586868,1344,2.0,0.0
305 RIVERVIEW DR, PLAINWELL, MICHIGAN,49080,51900,42.427507,-85.586868,1344,2.0,0.0
305 RIVERVIEW DR, PLAINWELL, MICHIGAN,49080,51900,42.427507,-85.586868,1344,2.0,0.0
1044 MARSH ROAD, PLAINWELL, MICHIGAN,49080,45700,42.49852,-85.556467,1040,1.0,2.0
497 RIVERVIEW, PLAINWELL, MICHIGAN,49080,29500,42.43014,-85.595094,1380,1.0,0.0
674 WEST BRIDGE STREET, PLAINWELL, MICHIGAN,49080,54500,42.442837,-85.654852,1476,1.0,3.0
11321 9 MILE ROAD, PLAINWELL, MICHIGAN,49080,50600,42.549505,-85.509515,1792,3.0,0.0
11321 9 MILE ROAD, PLAINWELL, MICHIGAN,49080,50600,42.549505,-85.509515,1792,3.0,0.0
7077 WILLIAMS ROAD, LANSING, MICHIGAN,48911,80700,42.670519,-84.622932,0,0.0,0.0
2011 CLIFTON AVENUE, LANSING, MICHIGAN,48910,46400,42.710574,-84.532683,1377,1.0,0.0
815 EDISON AVENUE, LANSING, MICHIGAN,48910,22500,42.707777,-84.541209,807,1.0,0.0
721 LESLIE STREET, LANSING, MICHIGAN,48912,0,42.726379,-84.524751,790,1.0,0.0
510 WOODROW, LANSING, MICHIGAN,48910,26000,42.710093,-84.547468,748,1.0,0.0
1224 CLARK STREET, LANSING, MICHIGAN,48906,18300,42.747339,-84.531771,745,1.0,0.0
412 PINEWOOD STREET, LANSING, MICHIGAN,48910,23400,42.68774,-84.557121,936,1.0,0.0
524 CORUNNA AVENUE, OWOSSO, MICHIGAN,48867,19400,42.990849,-84.162686,0,0.0,0.0
1836 KILBOURN AVE, OWOSSO, MICHIGAN,48867,52600,42.988641,-84.145908,0,0.0,0.0
1200 PENBROOK DRIVE, OWOSSO, MICHIGAN,48867,1772900,42.980017,-84.190055,0,0.0,0.0
6110 MCBRIDE ROAD, OWOSSO, MICHIGAN,48867,11100,43.006549,-84.286309,0,0.0,0.0
915 FLETCHER STREET, OWOSSO, MICHIGAN,48867,41700,42.992227,-84.183168,0,0.0,0.0
425 HAMBLIN STREET, OWOSSO, MICHIGAN,48867,3500,42.992516,-84.16397,0,0.0,0.0
906 S SAGINAW STREET, OWOSSO, MICHIGAN,48867,22200,42.986825,-84.168524,0,0.0,0.0
15649 SOUTH 29TH STREET, VICKSBURG, MICHIGAN,49097,75400,42.087882,-85.479655,0,0.0,0.0
12937 BAYVIEW DRIVE, VICKSBURG, MICHIGAN,49097,85900,42.1302,-85.536862,0,0.0,0.0
12100 WEST INDIAN LAKE DRIVE, VICKSBURG, MICHIGAN,49097,5400,42.142054,-85.503205,0,0.0,0.0
13164 SOUTH 42ND STREET, VICKSBURG, MICHIGAN,49097,33700,42.128392,-85.353164,0,0.0,0.0
12900 SOUTH 39TH STREET, VICKSBURG, MICHIGAN,49097,33200,42.130928,-85.382726,0,0.0,0.0
712 PARK AVENUE, VICKSBURG, MICHIGAN,49097,67600,42.111503,-85.536543,0,0.0,0.0
54018 M 51 N, DOWAGIAC, MICHIGAN,49047,61100,42.016869,-86.107699,0,0.0,0.0
206 THIRD AVENUE, DOWAGIAC, MICHIGAN,49047,13500,41.974217,-86.109999,0,0.0,0.0
206 OAK STREET BOX APT A, DOWAGIAC, MICHIGAN,49047,37800,41.985705,-86.105811,0,0.0,0.0
318 E Division STREET, DOWAGIAC, MICHIGAN,49047,25200,41.983571,-86.101058,0,0.0,0.0
552 NORTH 30TH STREET, GALESBURG, MICHIGAN,49053,41600,42.292772,-85.472827,0,0.0,0.0
336 EAST MICHIGAN, GALESBURG, MICHIGAN,49053,31800,42.288809,-85.41133,0,0.0,0.0
13362 EAST L AVENUE, GALESBURG, MICHIGAN,49053,24500,42.274506,-85.368616,0,0.0,0.0
3053 BASELINE ROAD, GOBLES, MICHIGAN,49055,30500,42.420246,-85.866507,576,1.0,2.0
36153 6TH AVE, GOBLES, MICHIGAN,49055,12200,42.397066,-85.90035,0,0.0,0.0
29932 COUNTY ROAD 388, GOBLES, MICHIGAN,49055,21900,42.361335,-85.842476,0,0.0,0.0
13622 CR 653, GOBLES, MICHIGAN,49055,33200,42.368678,-85.819741,0,0.0,0.0
34162 HOMEWOOD DR, GOBLES, MICHIGAN,49055,23100,42.3436,-85.879207,0,0.0,0.0
25113 12TH AVENUE, GOBLES, MICHIGAN,49055,101400,42.374021,-85.794175,0,0.0,0.0
16308 27TH STREET, GOBLES, MICHIGAN,49055,34900,42.360908,-85.814269,0,0.0,0.0
13446 32ND STREET, GOBLES, MICHIGAN,49055,37900,42.369496,-85.862858,0,0.0,0.0
30251 10TH AVENUE, GOBLES, MICHIGAN,49055,113500,42.38286,-85.83416,0,0.0,0.0
60854 61ST AVE, HARTFORD, MICHIGAN,49057,16300,42.194296,-86.141645,0,0.0,0.0
118 MICHIGAN, HARTFORD, MICHIGAN,49057,0,42.208038,-86.169824,0,0.0,0.0
69691 RED ARROW HIGHWAY, HARTFORD, MICHIGAN,49057,36000,42.197679,-86.215705,0,0.0,0.0
55214 COUNTRY ROAD 687, HARTFORD, MICHIGAN,49057,52500,42.219549,-86.167015,0,0.0,0.0
109 FRANKLIN STREET, HARTFORD, MICHIGAN,49057,25000,42.204658,-86.169708,0,0.0,0.0
127 MICHIGAN AVENUE, HARTFORD, MICHIGAN,49057,25300,42.20831,-86.17025,0,0.0,0.0
59642 60TH STREET, HARTFORD, MICHIGAN,49057,46300,42.209888,-86.128355,0,0.0,0.0
302 SPAULDING STREET, HARTFORD, MICHIGAN,49057,23700,42.203918,-86.161965,0,0.0,0.0
59810 65TH STREET, HARTFORD, MICHIGAN,49057,32200,42.203706,-86.177682,0,0.0,0.0
40 MARION AVENUE, HARTFORD, MICHIGAN,49057,37200,42.206941,-86.174161,0,0.0,0.0
62064 66TH AVENUE, HARTFORD, MICHIGAN,49057,29600,42.178848,-86.148191,0,0.0,0.0
322 ELMWOOD STREET, HARTFORD, MICHIGAN,49057,14600,42.202651,-86.172168,0,0.0,0.0
65645 GRIDLEY ROAD, HARTFORD, MICHIGAN,49057,27000,42.204443,-86.183295,0,0.0,0.0
402 WEST STODDARD STREET, CHARLOTTE, MICHIGAN,48813,29335,42.566697,-84.8399,0,0.0,0.0
3338 CARLISLE HIGHWAY, CHARLOTTE, MICHIGAN,48813,45246,42.553697,-84.902029,0,0.0,0.0
4208 SOUTH STINE ROAD, CHARLOTTE, MICHIGAN,48813,29546,42.502103,-84.89533,0,0.0,0.0
228 VAN LIEU STREET, CHARLOTTE, MICHIGAN,48813,21877,42.562792,-84.850066,0,0.0,0.0
221 WEST HENRY STREET, CHARLOTTE, MICHIGAN,48813,23932,42.558474,-84.838094,0,0.0,0.0
437 N SHELDON STREET, CHARLOTTE, MICHIGAN,48813,33835,42.569477,-84.838716,0,0.0,0.0
633 Prairie STREET, CHARLOTTE, MICHIGAN,48813,21092,42.554305,-84.8296,0,0.0,0.0
211 E HENRY STREET, CHARLOTTE, MICHIGAN,48813,34772,42.558757,-84.834773,0,0.0,0.0
107 NORTH JOHN STREET, DECATUR, MICHIGAN,49045,32300,42.107336,-85.979454,0,0.0,0.0
311 HILL STREET, DECATUR, MICHIGAN,49045,32600,42.108714,-85.981213,0,0.0,0.0
304 PINE STREET, DECATUR, MICHIGAN,49045,22100,42.10992,-85.982297,0,0.0,0.0
39563 BURGESS ROAD, DECATUR, MICHIGAN,49045,39200,42.128399,-85.930609,0,0.0,0.0
80545 39TH STREET, DECATUR, MICHIGAN,49045,16900,42.120726,-85.926003,0,0.0,0.0
37555 82ND AVENUE, DECATUR, MICHIGAN,49045,27400,42.120035,-85.912148,0,0.0,0.0
410 PAW PAW STREET, DECATUR, MICHIGAN,49045,12000,42.110426,-85.96548,0,0.0,0.0
305 S PHELPS STREET, DECATUR, MICHIGAN,49045,20600,42.10569,-85.971337,0,0.0,0.0
604 S george STREET, DECATUR, MICHIGAN,49045,13000,42.104291,-85.966574,0,0.0,0.0
50550 County Road 352, DECATUR, MICHIGAN,49045,42800,42.126124,-86.037113,0,0.0,0.0
216 W Sherwood St, DECATUR, MICHIGAN,49045,37400,42.105905,-85.977398,0,0.0,0.0
2940 LAWRENCE RD, HASTINGS, MICHIGAN,49058,30700,42.565879,-85.238323,1650,1.0,0.0
1295 STARR SCHOOL RD, HASTINGS, MICHIGAN,49058,14100,42.638721,-85.270667,0,0.0,0.0
420 EAST MADISON STREET, HASTINGS, MICHIGAN,49058,54100,42.642203,-85.281884,1008,1.0,3.0
1607 EAST DOWLING ROAD, HASTINGS, MICHIGAN,49058,20700,42.522537,-85.254894,903,1.0,0.0
1966 YECKLEY ROAD, HASTINGS, MICHIGAN,49058,33400,42.63143,-85.328052,1568,2.0,3.0
317 EAST STATE STREET, HASTINGS, MICHIGAN,49058,0,42.648665,-85.283293,0,0.0,0.0
602 EAST GREEN STREET, HASTINGS, MICHIGAN,49058,33600,42.645843,-85.280136,1320,1.0,3.0
210 NORTH PARK STREET, HASTINGS, MICHIGAN,49058,42300,42.649726,-85.292339,1292,2.0,2.0
317 EAST BOND STREET, HASTINGS, MICHIGAN,49058,36300,42.643382,-85.283487,1260,2.0,2.0
33410 88TH AVE, LAWTON, MICHIGAN,49065,261700,42.098536,-85.873884,0,0.0,0.0
31374 64TH AVE, LAWTON, MICHIGAN,49065,51100,42.18629,-85.856144,0,0.0,0.0
75910 MARIE DRIVE, LAWTON, MICHIGAN,49065,18800,42.142269,-85.777768,0,0.0,0.0
66522 32ND STREET, LAWTON, MICHIGAN,49065,56600,42.177238,-85.862045,0,0.0,0.0
66060 29TH STREET, LAWTON, MICHIGAN,49065,58000,42.177857,-85.83047,0,0.0,0.0
31235 62ND AVENUE, LAWTON, MICHIGAN,49065,69200,42.193291,-85.85604,0,0.0,0.0
210 Morrill STREET, LAWTON, MICHIGAN,49065,171100,42.161985,-85.843021,0,0.0,0.0
603 E 2nd St, LAWTON, MICHIGAN,49065,41400,42.168978,-85.843451,0,0.0,0.0
1010 FERRY STREET, NILES, MICHIGAN,49120,0,41.831551,-86.247787,0,0.0,0.0
1027 HERBERT, NILES, MICHIGAN,49120,24700,41.818068,-86.227939,0,0.0,0.0
902 OAK STREET, NILES, MICHIGAN,49120,25200,41.826743,-86.249151,0,0.0,0.0
904 SYCAMORE STREET, NILES, MICHIGAN,49120,30400,41.830645,-86.249138,0,0.0,0.0
1610 N 5TH STREET, NILES, MICHIGAN,49120,19200,41.842728,-86.25147,0,0.0,0.0
1610 N 5TH STREET, NILES, MICHIGAN,49120,19200,41.842728,-86.25147,0,0.0,0.0
3156 DETROIT ROAD, NILES, MICHIGAN,49120,54052,41.855664,-86.128864,0,0.0,0.0
61001 INDIAN LAKE ROAD, NILES, MICHIGAN,49120,27600,41.913227,-86.20907,0,0.0,0.0
29112 FOLLMER STREET, NILES, MICHIGAN,49120,18800,41.796981,-86.131327,0,0.0,0.0
6491 LINDSEY RD, DELTON, MICHIGAN,49046,46600,42.561539,-85.504765,1568,2.0,0.0
10995 SHELP LAKE DR, DELTON, MICHIGAN,49046,40100,42.508046,-85.504727,832,2.0,0.0
6305 TIGER LILY DR, DELTON, MICHIGAN,49046,33200,42.560479,-85.488268,1560,2.0,0.0
11922 COBB ROAD, DELTON, MICHIGAN,49046,12600,42.472322,-85.342386,0,0.0,0.0
7757 GUERNSEY LAKE ROAD, DELTON, MICHIGAN,49046,58400,42.544684,-85.446686,2052,2.0,3.0
6425 KELLER ROAD, DELTON, MICHIGAN,49046,61700,42.559186,-85.416784,1568,2.0,3.0
4067 SOUTH SHORE DRIVE, DELTON, MICHIGAN,49046,38900,42.555745,-85.368937,720,1.0,2.0
11492 SPRAGUE ROAD, DELTON, MICHIGAN,49046,42900,42.48782,-85.417844,924,2.0,3.0
68592 MANN ROAD, WHITE PIGEON, MICHIGAN,49099,19400,41.803509,-85.740187,0,0.0,0.0
68571 MANN ROAD, WHITE PIGEON, MICHIGAN,49099,80600,41.802948,-85.740558,0,0.0,0.0
15730 INDIAN PRAIRIE ROAD, WHITE PIGEON, MICHIGAN,49099,42400,41.780093,-85.648437,0,0.0,0.0
67960 CROOKED CREEK ROAD, WHITE PIGEON, MICHIGAN,49099,14700,41.812889,-85.548851,0,0.0,0.0
67960 CROOKED CREEK ROAD, WHITE PIGEON, MICHIGAN,49099,14700,41.812889,-85.548851,0,0.0,0.0
306 SOUTH ELKHART STREET, WHITE PIGEON, MICHIGAN,49099,31100,41.794625,-85.647855,0,0.0,0.0
92 EAST 21ST STREET LOWER, HOLLAND, MICHIGAN,49423,51800,42.778371,-86.102944,1385,2.0,4.0
232 EAST 13TH STREET UPPER, HOLLAND, MICHIGAN,49423,37700,42.785678,-86.096671,1171,2.0,4.0
56 WEST 16TH STREET, HOLLAND, MICHIGAN,49423,48700,42.782846,-86.111093,1694,2.0,3.0
478 GARY AVE, BENTON HARBOR, MICHIGAN,49022,31100,42.080192,-86.463762,0,0.0,0.0
3398 RIVERSIDE ROAD, BENTON HARBOR, MICHIGAN,49022,55300,42.173424,-86.388423,0,0.0,0.0
438 MILLBURG DRIVE, BENTON HARBOR, MICHIGAN,49022,11000,42.114457,-86.336327,0,0.0,0.0
4739 NORTH STREET, BENTON HARBOR, MICHIGAN,49022,34700,42.123815,-86.342768,0,0.0,0.0
2390 EAST EUCLID AVENUE, BENTON HARBOR, MICHIGAN,49022,56900,42.144778,-86.405979,0,0.0,0.0
846 N BENTON CENTER ROAD, BENTON HARBOR, MICHIGAN,49022,53400,42.129396,-86.378835,0,0.0,0.0
10473 NORTH RIVER ROAD, CONSTANTINE, MICHIGAN,49042,120400,41.815841,-85.743145,0,0.0,0.0
14310 STEARS ROAD, CONSTANTINE, MICHIGAN,49042,36200,41.823648,-85.670528,0,0.0,0.0
14310 STEARS ROAD, CONSTANTINE, MICHIGAN,49042,36200,41.823648,-85.670528,0,0.0,0.0
13029 RIVERSIDE DRIVE, CONSTANTINE, MICHIGAN,49042,21300,41.817574,-85.701452,0,0.0,0.0
273 WEST SOUTHERN ROAD, BRONSON, MICHIGAN,49028,17000,41.781845,-85.095022,0,0.0,0.0
1167 HOLLOW ROAD, BRONSON, MICHIGAN,49028,11126,41.867214,-85.267117,0,0.0,0.0
529 WEST CHICAGO ROAD, BRONSON, MICHIGAN,49028,126400,41.897129,-85.140235,0,0.0,0.0
602 SOUTH PARHAM ROAD, BRONSON, MICHIGAN,49028,142700,41.815399,-85.165124,0,0.0,0.0
438 NORTH WALKER STREET, BRONSON, MICHIGAN,49028,14000,41.87535,-85.196346,0,0.0,0.0
1163 HOLLOW ROAD, BRONSON, MICHIGAN,49028,10346,41.867294,-85.26773,0,0.0,0.0
393 EAST MAIN STREET, MARCELLUS, MICHIGAN,49067,21200,42.027077,-85.810247,0,0.0,0.0
50346 SHELDON CREEK ROAD, MARCELLUS, MICHIGAN,49067,74900,42.059591,-85.777532,0,0.0,0.0
19175 CHURCH STREET, MARCELLUS, MICHIGAN,49067,6300,42.012243,-85.916097,0,0.0,0.0
53286 DAY ROAD, MARCELLUS, MICHIGAN,49067,73200,42.01295,-85.741926,0,0.0,0.0
27802 County Road 364, MATTAWAN, MICHIGAN,49071,57600,42.208083,-85.821809,0,0.0,0.0
25350 60TH AVENUE, MATTAWAN, MICHIGAN,49071,52100,42.200747,-85.797019,0,0.0,0.0
22327 WOODHENGE DRIVE, MATTAWAN, MICHIGAN,49071,83500,42.243883,-85.767437,0,0.0,0.0
19866 CHAIN LAKE ST, CASSOPOLIS, MICHIGAN,49031,18800,41.861251,-85.950958,0,0.0,0.0
5632 JILL ANNE DRIVE, COLOMA, MICHIGAN,49038,81500,42.173634,-86.321913,0,0.0,0.0
4241 EAST THAR ROAD, COLOMA, MICHIGAN,49038,86900,42.200532,-86.357436,0,0.0,0.0
5949 NORTH COLOMA ROAD, COLOMA, MICHIGAN,49038,50300,42.220062,-86.301132,0,0.0,0.0
68782 CLAIRE STREET, EDWARDSBURG, MICHIGAN,49112,47100,41.797738,-86.092315,0,0.0,0.0
27532 MAY STREET, EDWARDSBURG, MICHIGAN,49112,43800,41.782216,-86.099773,0,0.0,0.0
26967 US 12, EDWARDSBURG, MICHIGAN,49112,30800,41.797422,-86.087272,0,0.0,0.0
1711 EAST READING ROAD, HILLSDALE, MICHIGAN,49242,13600,41.839837,-84.618761,840,1.0,0.0
1100 LILAC ROAD, HILLSDALE, MICHIGAN,49242,20000,41.822337,-84.633342,1152,2.0,3.0
138 MARION STREET, HILLSDALE, MICHIGAN,49242,13500,41.923796,-84.617299,975,1.0,3.0
721 WEST SUPERIOR STREET, MUNISING, MICHIGAN,49862,20300,46.415029,-86.663906,0,0.0,0.0
3940 24TH STREET, DORR, MICHIGAN,49323,60500,42.706712,-85.781157,870,1.0,3.0
2346 54TH STREET, FENNVILLE, MICHIGAN,49408,16800,42.590436,-86.075588,533,1.0,0.0
1713 51ST STREET, FENNVILLE, MICHIGAN,49408,29300,42.544235,-86.043796,1795,2.0,3.0
5575 113TH AVENUE, FENNVILLE, MICHIGAN,49408,11200,42.513916,-86.089236,541,1.0,0.0
1473 BIG LAKE DRIVE, HOPKINS, MICHIGAN,49328,18700,42.561662,-85.690461,728,1.0,2.0
545 55TH STREET, PULLMAN, MICHIGAN,49450,17100,42.458664,-86.080294,1224,2.0,4.0
187 66TH STREET, SOUTH HAVEN, MICHIGAN,49090,25100,42.429244,-86.188395,1612,2.0,3.0
3539 7TH STREET, WAYLAND, MICHIGAN,49348,90300,42.67659,-85.613736,1300,2.0,0.0
3607 GARDEN STREET, WAYLAND, MICHIGAN,49348,48200,42.681789,-85.647009,1728,2.0,4.0
1123 129th Ave, WAYLAND, MICHIGAN,49348,0,42.630527,-85.65517,0,0.0,0.0
1205 W washington AVENUE, ALPENA, MICHIGAN,49707,22400,45.059592,-83.45867,0,0.0,0.0
2255 Long Lake Park Rd, ALPENA, MICHIGAN,49707,55500,45.196523,-83.437791,0,0.0,0.0
724 S 8th Ave, ALPENA, MICHIGAN,49707,24000,45.063589,-83.447547,0,0.0,0.0
2249 2nd STREET, LACHINE, MICHIGAN,49753,12400,45.077032,-83.719151,0,0.0,0.0
9548 Piper Rd, OSSINEKE, MICHIGAN,49766,21300,44.935573,-83.448206,0,0.0,0.0
8020 DAY ROAD, BELLEVUE, MICHIGAN,49021,22000,42.438173,-85.131038,864,1.0,0.0
8558 GURD RD, DOWLING, MICHIGAN,49050,52800,42.523466,-85.317918,1344,2.0,3.0
409 LENTZ STREET, NASHVILLE, MICHIGAN,49073,19600,42.606212,-85.086279,778,1.0,1.0
844 SHERMAN, NASHVILLE, MICHIGAN,49073,22900,42.603323,-85.080494,1240,1.0,4.0
11545 W KINSEL HIGHWAY, NASHVILLE, MICHIGAN,49073,22300,42.596201,-85.064525,0,0.0,0.0
6583 BOULTER RD, SHELBYVILLE, MICHIGAN,49344,33100,42.558561,-85.518898,1248,2.0,3.0
4268 WEST JOY ROAD, SHELBYVILLE, MICHIGAN,49344,114500,42.591399,-85.539973,864,1.0,0.0
4059 DAYBROOK DRIVE, BAY CITY, MICHIGAN,48706,37900,43.62172,-83.919682,0,0.0,0.0
9240 JERICHO RD, BRIDGMAN, MICHIGAN,49106,63900,41.95096,-86.533597,0,0.0,0.0
2980 OAK FOREST ROAD, BUCHANAN, MICHIGAN,49107,71300,41.76744,-86.387342,0,0.0,0.0
406 WEST ROE STREET, BUCHANAN, MICHIGAN,49107,18900,41.826054,-86.3705,0,0.0,0.0
1005 VICTORY STREET, BUCHANAN, MICHIGAN,49107,5600,41.837842,-86.355534,0,0.0,0.0
6220 APPLE STREET, EAU CLAIRE, MICHIGAN,49111,16500,41.986367,-86.306553,0,0.0,0.0
5582 TOUSLEY DRIVE, EAU CLAIRE, MICHIGAN,49111,7000,42.077007,-86.322358,0,0.0,0.0
7076 BEAVER DRIVE, EAU CLAIRE, MICHIGAN,49111,30100,41.986963,-86.302584,0,0.0,0.0
819 HIGHLAND AVENUE, SAINT JOSEPH, MICHIGAN,49085,58000,42.085478,-86.483432,0,0.0,0.0
604 WEST JOHN BEERS ROAD, STEVENSVILLE, MICHIGAN,49127,1288300,42.014393,-86.46739,0,0.0,0.0
938 HEIGHTS DRIVE, COLON, MICHIGAN,49040,5950,42.011579,-85.280003,0,0.0,0.0
1057 PAUL RD, MONTGOMERY, MICHIGAN,49255,20309,41.781681,-84.872661,0,0.0,0.0
202 SOUTH MAIN STREET, MONTGOMERY, MICHIGAN,49255,13840,41.775239,-84.804054,1002,1.0,0.0
1045 GROVE RD, QUINCY, MICHIGAN,49082,22601,41.834057,-84.871961,0,0.0,0.0
2580 PIERCE ROAD, QUINCY, MICHIGAN,49082,25000,41.885339,-84.816143,1578,1.0,0.0
563 SOUTH RAY QUINCY ROAD, QUINCY, MICHIGAN,49082,33426,41.825622,-84.883366,0,0.0,0.0
1004 ANNIN ROAD, QUINCY, MICHIGAN,49082,18517,42.036705,-84.880265,0,0.0,0.0
363 CHIPPEWA CIRCLE, SHERWOOD, MICHIGAN,49089,10650,42.053893,-85.258018,0,0.0,0.0
849 VOGEL DRIVE, SHERWOOD, MICHIGAN,49089,18200,42.010244,-85.256639,0,0.0,0.0
2015 TACOMA DR, UNION CITY, MICHIGAN,49094,8600,42.043008,-85.189809,0,0.0,0.0
213 CREEK ROAD, UNION CITY, MICHIGAN,49094,34600,42.013308,-85.08214,0,0.0,0.0
834 IRWIN AVENUE, ALBION, MICHIGAN,49224,26500,42.237131,-84.771565,0,0.0,0.0
1977 S DR S, FULTON, MICHIGAN,49052,65600,42.111895,-85.257984,0,0.0,0.0
315 WEST EVERETT STREET, HOMER, MICHIGAN,49245,16500,42.144115,-84.812784,0,0.0,0.0
430 S BYRON STREET, HOMER, MICHIGAN,49245,376450,42.142358,-84.802288,0,0.0,0.0
254 REYNOLDS ROAD, SPRINGFIELD, MICHIGAN,49037,62459,42.313747,-85.215711,0,0.0,0.0
221 KIRKWOOD AVENUE, SPRINGFIELD, MICHIGAN,49037,0,42.313092,-85.227788,0,0.0,0.0
2229 19 1/2 MILE RD, TEKONSHA, MICHIGAN,49092,6000,42.102371,-84.909694,0,0.0,0.0
1169 MARSHALL ROAD, TEKONSHA, MICHIGAN,49092,98350,42.05392,-85.000976,0,0.0,0.0
16340 DUTCH SETTLEMENT STREET, VANDALIA, MICHIGAN,49095,37100,41.983857,-85.885856,0,0.0,0.0
1127 MACKINAW AVENUE, CHEBOYGAN, MICHIGAN,49721,64300,45.655712,-84.488283,0,0.0,0.0
128 EAST 4TH STREET, CLARE, MICHIGAN,48617,22400,43.818887,-84.76797,0,0.0,0.0
2805 HAYES ROAD, HARRISON, MICHIGAN,48625,8900,44.030227,-84.730006,0,0.0,0.0
7486 EAST TOWNLINE LAKE ROAD, HARRISON, MICHIGAN,48625,26800,44.031893,-84.702961,0,0.0,0.0
3007 Lockwood St, HARRISON, MICHIGAN,48625,22600,44.002173,-84.787098,0,0.0,0.0
8085 MCKINLEY AVENUE, LAKE, MICHIGAN,48632,23000,43.866887,-84.989099,0,0.0,0.0
5087 W CENTERLINE ROAD, SAINT JOHNS, MICHIGAN,48879,0,42.943217,-84.623968,1524,2.0,4.0
501 PEWABIC STREET, IRON MOUNTAIN, MICHIGAN,49801,30800,45.827573,-88.054013,0,0.0,0.0
8745 JUSTONIAN WAY, DIMONDALE, MICHIGAN,48821,81400,42.660666,-84.663649,0,0.0,0.0
875 LINDEN STREET, VERMONTVILLE, MICHIGAN,49096,33800,42.617406,-85.028219,0,0.0,0.0
10320 WEST VERMONTVILLE HIGHWAY, VERMONTVILLE, MICHIGAN,49096,117300,42.629411,-85.041091,0,0.0,0.0
1450 WELLS STREET, BURTON, MICHIGAN,48529,10600,42.978613,-83.676153,0,0.0,0.0
2050 E MCLEAN AVENUE, BURTON, MICHIGAN,48529,22200,42.969227,-83.670639,0,0.0,0.0
4153 Columbine AVENUE, BURTON, MICHIGAN,48529,23100,42.970369,-83.665756,0,0.0,0.0
2107 brady AVENUE, BURTON, MICHIGAN,48529,14700,42.965935,-83.66858,0,0.0,0.0
7318 RIVER ROCK, DAVISON, MICHIGAN,48423,94600,43.037366,-83.565716,0,0.0,0.0
6481 Estrelle AVENUE, MOUNT MORRIS, MICHIGAN,48458,20200,43.10247,-83.697016,0,0.0,0.0
4148 W 54TH STREET, MOUNT MORRIS, MICHIGAN,48458,0,43.107879,-83.759675,0,0.0,0.0
6452 LEWIS ROAD, MOUNT MORRIS, MICHIGAN,48458,15600,43.100449,-83.676641,0,0.0,0.0
3942 McCullum Rd, BEAVERTON, MICHIGAN,48612,14900,43.872753,-84.326101,0,0.0,0.0
719 FLORENCE, IRONWOOD, MICHIGAN,49938,0,46.463986,-90.157083,0,0.0,0.0
229 SOUTH MANSFIELD STREET UPPER, IRONWOOD, MICHIGAN,49938,750,46.454093,-90.163662,0,0.0,0.0
114 S MANSFIELD STREET, IRONWOOD, MICHIGAN,49938,12920,46.455819,-90.163277,0,0.0,0.0
804 SOUTH UNION STREET, ERSE TRAVERSE CITY, MICHIGAN,49684,122800,44.754694,-85.623894,2061,2.0,0.0
2421 NORTH ELY HIGHWAY, ALMA, MICHIGAN,48801,36900,43.325786,-84.700701,0,0.0,0.0
221 E SOUTH STREET, ITHACA, MICHIGAN,48847,38800,43.289067,-84.604386,0,0.0,0.0
210 SOUTH LINCOLN STREET, SAINT LOUIS, MICHIGAN,48880,21800,43.405464,-84.601341,0,0.0,0.0
303 DEVON DRIVE, SAINT LOUIS, MICHIGAN,48880,55600,43.405328,-84.622425,0,0.0,0.0
2144 E Mcgregor ROAD, SAINT LOUIS, MICHIGAN,48880,155800,43.429466,-84.565317,0,0.0,0.0
1911 EAST GOOSE LAKE ROAD, JONESVILLE, MICHIGAN,49250,9770,42.071261,-84.615129,784,1.0,2.0
211 LIBERTY STREET, JONESVILLE, MICHIGAN,49250,25170,41.981224,-84.66123,1238,2.0,0.0
2010 E MOSHERVILLE ROAD, JONESVILLE, MICHIGAN,49250,8230,42.067199,-84.61233,980,1.0,0.0
216 West Street, JONESVILLE, MICHIGAN,49250,40850,41.98098,-84.661926,2982,1.0,0.0
7931 GENESEE ROAD, LITCHFIELD, MICHIGAN,49252,24910,41.99992,-84.76615,1620,1.0,3.0
311 N Main St, READING, MICHIGAN,49274,35600,41.84265,-84.747716,2432,2.0,6.0
6275 BEECHER ROAD, OSSEO, MICHIGAN,49266,10800,41.88308,-84.529469,1120,1.0,0.0
2859 Doty Rd, OSSEO, MICHIGAN,49266,9700,41.887691,-84.582686,2120,1.0,0.0
10731 HICKS ROAD, QUINCY, MICHIGAN,49082,52300,41.90507,-84.816936,4304,5.0,0.0
5020 ABBOTT ROAD, READING, MICHIGAN,49274,5400,41.847362,-84.767462,990,1.0,0.0
5451 ABBOTT ROAD, READING, MICHIGAN,49274,49200,41.853658,-84.767122,1176,1.0,0.0
